PALAVRAS DA ARVORE AVL COM A QUANTIDADE DE OCORRENCIAS
PALAVRA: a                             	Qtde: 21728
PALAVRA: flagons                       	Qtde: 16
PALAVRA: flame                         	Qtde: 48
PALAVRA: flaming                       	Qtde: 16
PALAVRA: flank                         	Qtde: 16
PALAVRA: flanked                       	Qtde: 16
PALAVRA: flaring                       	Qtde: 16
PALAVRA: flash                         	Qtde: 32
PALAVRA: flashing                      	Qtde: 16
PALAVRA: flask                         	Qtde: 16
PALAVRA: flat                          	Qtde: 64
PALAVRA: flattened                     	Qtde: 16
PALAVRA: flatter                       	Qtde: 16
PALAVRA: flaxenhaired                  	Qtde: 16
PALAVRA: flecked                       	Qtde: 16
PALAVRA: fled                          	Qtde: 112
PALAVRA: fleet                         	Qtde: 16
PALAVRA: flesh                         	Qtde: 16
PALAVRA: fleshy                        	Qtde: 16
PALAVRA: flew                          	Qtde: 80
PALAVRA: flickered                     	Qtde: 16
PALAVRA: flickering                    	Qtde: 16
PALAVRA: flight                        	Qtde: 64
PALAVRA: flinttipped                   	Qtde: 16
PALAVRA: flippantly                    	Qtde: 16
PALAVRA: floated                       	Qtde: 32
PALAVRA: floating                      	Qtde: 16
PALAVRA: flooded                       	Qtde: 16
PALAVRA: floor                         	Qtde: 64
PALAVRA: floundering                   	Qtde: 16
PALAVRA: flourished                    	Qtde: 16
PALAVRA: flowed                        	Qtde: 16
PALAVRA: flung                         	Qtde: 16
PALAVRA: flurried                      	Qtde: 16
PALAVRA: flush                         	Qtde: 32
PALAVRA: flushed                       	Qtde: 144
PALAVRA: fluttered                     	Qtde: 32
PALAVRA: fluttering                    	Qtde: 16
PALAVRA: fly                           	Qtde: 32
PALAVRA: flying                        	Qtde: 32
PALAVRA: foaming                       	Qtde: 32
PALAVRA: foeman                        	Qtde: 32
PALAVRA: fog                           	Qtde: 208
PALAVRA: fogbank                       	Qtde: 32
PALAVRA: foggy                         	Qtde: 32
PALAVRA: fogwreaths                    	Qtde: 16
PALAVRA: foil                          	Qtde: 16
PALAVRA: folded                        	Qtde: 48
PALAVRA: foliage                       	Qtde: 16
PALAVRA: folk                          	Qtde: 144
PALAVRA: folkestone                    	Qtde: 16
PALAVRA: follow                        	Qtde: 160
PALAVRA: followed                      	Qtde: 416
PALAVRA: following                     	Qtde: 176
PALAVRA: follows                       	Qtde: 32
PALAVRA: fond                          	Qtde: 64
PALAVRA: food                          	Qtde: 176
PALAVRA: fool                          	Qtde: 32
PALAVRA: foolish                       	Qtde: 32
PALAVRA: foolscap                      	Qtde: 32
PALAVRA: foot                          	Qtde: 144
PALAVRA: footing                       	Qtde: 16
PALAVRA: footmark                      	Qtde: 16
PALAVRA: footmarks                     	Qtde: 32
PALAVRA: footprint                     	Qtde: 48
PALAVRA: footprints                    	Qtde: 96
PALAVRA: footsteps                     	Qtde: 80
PALAVRA: for                           	Qtde: 7120
PALAVRA: forbear                       	Qtde: 16
PALAVRA: forbid                        	Qtde: 16
PALAVRA: forbidding                    	Qtde: 16
PALAVRA: force                         	Qtde: 32
PALAVRA: forced                        	Qtde: 80
PALAVRA: forces                        	Qtde: 16
PALAVRA: forcing                       	Qtde: 16
PALAVRA: forearm                       	Qtde: 16
PALAVRA: forefinger                    	Qtde: 16
PALAVRA: forehead                      	Qtde: 48
PALAVRA: foreign                       	Qtde: 16
PALAVRA: foresaw                       	Qtde: 16
PALAVRA: foresee                       	Qtde: 16
PALAVRA: foreseeing                    	Qtde: 16
PALAVRA: forever                       	Qtde: 96
PALAVRA: forfeit                       	Qtde: 16
PALAVRA: forgery                       	Qtde: 16
PALAVRA: forget                        	Qtde: 112
PALAVRA: forgetting                    	Qtde: 16
PALAVRA: forgive                       	Qtde: 64
PALAVRA: forgot                        	Qtde: 16
PALAVRA: forgotten                     	Qtde: 80
PALAVRA: form                          	Qtde: 112
PALAVRA: formal                        	Qtde: 32
PALAVRA: format                        	Qtde: 64
PALAVRA: formation                     	Qtde: 16
PALAVRA: formats                       	Qtde: 32
PALAVRA: formed                        	Qtde: 32
PALAVRA: formidable                    	Qtde: 64
PALAVRA: forms                         	Qtde: 32
PALAVRA: forth                         	Qtde: 160
PALAVRA: forthwith                     	Qtde: 16
PALAVRA: fortnight                     	Qtde: 16
PALAVRA: fortunate                     	Qtde: 16
PALAVRA: fortunately                   	Qtde: 32
PALAVRA: fortune                       	Qtde: 176
PALAVRA: forty                         	Qtde: 48
PALAVRA: fortyeight                    	Qtde: 16
PALAVRA: forward                       	Qtde: 128
PALAVRA: forwarded                     	Qtde: 32
PALAVRA: foul                          	Qtde: 128
PALAVRA: foulmire                      	Qtde: 32
PALAVRA: found                         	Qtde: 752
PALAVRA: foundation                    	Qtde: 352
PALAVRA: foundations                   	Qtde: 48
PALAVRA: founded                       	Qtde: 32
PALAVRA: four                          	Qtde: 144
PALAVRA: fourteen                      	Qtde: 32
PALAVRA: fourth                        	Qtde: 16
PALAVRA: foxes                         	Qtde: 16
PALAVRA: frame                         	Qtde: 16
PALAVRA: framed                        	Qtde: 48
PALAVRA: frank                         	Qtde: 64
PALAVRA: frankest                      	Qtde: 16
PALAVRA: frankland                     	Qtde: 224
PALAVRA: franklands                    	Qtde: 48
PALAVRA: frankly                       	Qtde: 16
PALAVRA: frankness                     	Qtde: 32
PALAVRA: fraser                        	Qtde: 16
PALAVRA: frayed                        	Qtde: 16
PALAVRA: freaks                        	Qtde: 16
PALAVRA: freckled                      	Qtde: 16
PALAVRA: freckles                      	Qtde: 16
PALAVRA: free                          	Qtde: 144
PALAVRA: freed                         	Qtde: 16
PALAVRA: freedom                       	Qtde: 16
PALAVRA: freely                        	Qtde: 64
PALAVRA: freeze                        	Qtde: 16
PALAVRA: french                        	Qtde: 16
PALAVRA: frequently                    	Qtde: 48
PALAVRA: fresh                         	Qtde: 112
PALAVRA: freshness                     	Qtde: 16
PALAVRA: friday                        	Qtde: 16
PALAVRA: friend                        	Qtde: 928
PALAVRA: friendly                      	Qtde: 16
PALAVRA: friends                       	Qtde: 320
PALAVRA: friendship                    	Qtde: 48
PALAVRA: fright                        	Qtde: 64
PALAVRA: frighten                      	Qtde: 48
PALAVRA: frightened                    	Qtde: 64
PALAVRA: frightful                     	Qtde: 32
PALAVRA: fringe                        	Qtde: 16
PALAVRA: frockcoat                     	Qtde: 32
PALAVRA: from                          	Qtde: 4816
PALAVRA: front                         	Qtde: 432
PALAVRA: froth                         	Qtde: 16
PALAVRA: fruit                         	Qtde: 16
PALAVRA: fruitless                     	Qtde: 16
PALAVRA: fruits                        	Qtde: 16
PALAVRA: fulfilling                    	Qtde: 16
PALAVRA: fulfilment                    	Qtde: 16
PALAVRA: fulham                        	Qtde: 16
PALAVRA: full                          	Qtde: 448
PALAVRA: fullest                       	Qtde: 16
PALAVRA: fulsome                       	Qtde: 16
PALAVRA: fumes                         	Qtde: 16
PALAVRA: furious                       	Qtde: 32
PALAVRA: furiously                     	Qtde: 16
PALAVRA: furnish                       	Qtde: 32
PALAVRA: furnished                     	Qtde: 16
PALAVRA: furnishers                    	Qtde: 16
PALAVRA: further                       	Qtde: 208
PALAVRA: furtive                       	Qtde: 32
PALAVRA: fury                          	Qtde: 48
PALAVRA: future                        	Qtde: 128
PALAVRA: gabled                        	Qtde: 16
PALAVRA: gaelic                        	Qtde: 16
PALAVRA: gag                           	Qtde: 16
PALAVRA: gain                          	Qtde: 16
PALAVRA: gained                        	Qtde: 16
PALAVRA: gains                         	Qtde: 16
PALAVRA: gainsaid                      	Qtde: 16
PALAVRA: galleries                     	Qtde: 16
PALAVRA: gallery                       	Qtde: 64
PALAVRA: gallop                        	Qtde: 16
PALAVRA: galloping                     	Qtde: 16
PALAVRA: game                          	Qtde: 144
PALAVRA: gap                           	Qtde: 16
PALAVRA: gaping                        	Qtde: 16
PALAVRA: garcia                        	Qtde: 16
PALAVRA: garden                        	Qtde: 32
PALAVRA: gasp                          	Qtde: 16
PALAVRA: gasped                        	Qtde: 32
PALAVRA: gate                          	Qtde: 192
PALAVRA: gates                         	Qtde: 32
PALAVRA: gateway                       	Qtde: 16
PALAVRA: gather                        	Qtde: 16
PALAVRA: gathering                     	Qtde: 16
PALAVRA: gave                          	Qtde: 448
PALAVRA: gazed                         	Qtde: 128
PALAVRA: gazing                        	Qtde: 64
PALAVRA: gbnewbypglaforg               	Qtde: 16
PALAVRA: general                       	Qtde: 112
PALAVRA: generation                    	Qtde: 16
PALAVRA: generations                   	Qtde: 64
PALAVRA: generosity                    	Qtde: 64
PALAVRA: generous                      	Qtde: 16
PALAVRA: genius                        	Qtde: 32
PALAVRA: gent                          	Qtde: 16
PALAVRA: gentleman                     	Qtde: 320
PALAVRA: gentlemans                    	Qtde: 16
PALAVRA: gentlemen                     	Qtde: 128
PALAVRA: gently                        	Qtde: 16
PALAVRA: gentry                        	Qtde: 16
PALAVRA: george                        	Qtde: 16
PALAVRA: german                        	Qtde: 32
PALAVRA: gesticulated                  	Qtde: 16
PALAVRA: gesture                       	Qtde: 32
PALAVRA: gestures                      	Qtde: 16
PALAVRA: get                           	Qtde: 688
PALAVRA: getting                       	Qtde: 112
PALAVRA: ghastly                       	Qtde: 80
PALAVRA: ghost                         	Qtde: 32
PALAVRA: giant                         	Qtde: 32
PALAVRA: gifts                         	Qtde: 16
PALAVRA: gig                           	Qtde: 16
PALAVRA: gigantic                      	Qtde: 32
PALAVRA: gipsies                       	Qtde: 16
PALAVRA: gipsy                         	Qtde: 16
PALAVRA: gipsys                        	Qtde: 16
PALAVRA: girl                          	Qtde: 48
PALAVRA: girlhood                      	Qtde: 16
PALAVRA: girt                          	Qtde: 16
PALAVRA: give                          	Qtde: 656
PALAVRA: given                         	Qtde: 240
PALAVRA: gives                         	Qtde: 80
PALAVRA: giving                        	Qtde: 96
PALAVRA: glad                          	Qtde: 288
PALAVRA: glance                        	Qtde: 112
PALAVRA: glanced                       	Qtde: 144
PALAVRA: glances                       	Qtde: 16
PALAVRA: glancing                      	Qtde: 48
PALAVRA: glare                         	Qtde: 16
PALAVRA: glared                        	Qtde: 32
PALAVRA: glaring                       	Qtde: 32
PALAVRA: glass                         	Qtde: 64
PALAVRA: glasses                       	Qtde: 48
